"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_882","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_622","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_460","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_72","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_39","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_36","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_2111","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_1097","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_827","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_2401","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_2380","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_2288","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_2166","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_1928","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_578","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_442","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_361","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_63","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_61","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_27","","hypothetical protein","0","1","68","0","0.0","0.0","0.0","0.014492753623188415","1.0","0.8699466056445466","1","0","1","1.0","1.0"
"group_2436","","hypothetical protein","67","0","1","1","98.52941176470588","100.0","inf","0.02898550724637678","1.0","1.0","1","1","0","1.0","1.0"
"ugpQ","ugpQ","Glycerophosphodiester phosphodiesterase cytoplasmic","67","0","1","1","98.52941176470588","100.0","inf","0.02898550724637678","1.0","1.0","1","1","0","1.0","1.0"
"pbp~~~mecA_1","pbp;mecA_1","Beta-lactam-inducible penicillin-binding protein;PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA","67","0","1","1","98.52941176470588","100.0","inf","0.02898550724637678","1.0","1.0","1","1","0","1.0","1.0"
"group_2287","","hypothetical protein","1","1","67","0","1.4705882352941175","0.0","0.0","0.02898550724637678","1.0","1.0","1","0","1","1.0","1.0"
"group_2195","","hypothetical protein","1","1","67","0","1.4705882352941175","0.0","0.0","0.02898550724637678","1.0","1.0","1","0","1","1.0","1.0"
"ble","ble","Bleomycin resistance protein","1","1","67","0","1.4705882352941175","0.0","0.0","0.02898550724637678","1.0","1.0","1","0","1","1.0","1.0"
"group_716","","hypothetical protein","1","1","67","0","1.4705882352941175","0.0","0.0","0.02898550724637678","1.0","1.0","1","0","1","1.0","1.0"
"group_1271","","hypothetical protein","1","1","67","0","1.4705882352941175","0.0","0.0","0.02898550724637678","1.0","1.0","1","0","1","1.0","1.0"
"group_208","","hypothetical protein","1","1","67","0","1.4705882352941175","0.0","0.0","0.02898550724637678","1.0","1.0","1","0","1","1.0","1.0"
"group_2946","","hypothetical protein","1","1","67","0","1.4705882352941175","0.0","0.0","0.02898550724637678","1.0","1.0","1","0","1","1.0","1.0"
"scn_3","scn_3","Staphylococcal complement inhibitor","66","0","2","1","97.05882352941177","100.0","inf","0.043478260869565216","1.0","1.0","1","1","0","1.0","1.0"
"group_167","","hypothetical protein","66","0","2","1","97.05882352941177","100.0","inf","0.043478260869565216","1.0","1.0","1","1","0","1.0","1.0"
"hlb_3~~~hlb_2~~~hlb_1~~~hlb","hlb_3;hlb_2;hlb_1;hlb","Phospholipase C","66","0","2","1","97.05882352941177","100.0","inf","0.043478260869565216","1.0","1.0","1","1","0","1.0","1.0"
"group_1903","","hypothetical protein","2","1","66","0","2.941176470588235","0.0","0.0","0.043478260869565216","1.0","1.0","1","0","1","1.0","1.0"
"group_1862","","Epidermal cell differentiation inhibitor","2","1","66","0","2.941176470588235","0.0","0.0","0.043478260869565216","1.0","1.0","1","0","1","1.0","1.0"
"group_1816","","hypothetical protein","2","1","66","0","2.941176470588235","0.0","0.0","0.043478260869565216","1.0","1.0","1","0","1","1.0","1.0"
"knt","knt","Kanamycin nucleotidyltransferase","2","1","66","0","2.941176470588235","0.0","0.0","0.043478260869565216","1.0","1.0","1","0","1","1.0","1.0"
"group_1551","","hypothetical protein","2","1","66","0","2.941176470588235","0.0","0.0","0.043478260869565216","1.0","1.0","1","0","1","1.0","1.0"
